OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity
24-Feb-15,17-Nov-01,SO45482,310,12522,7,1,1
12-Mar-15,17-Nov-02,SO48427,389,14289,4,1,1
20-Dec-15,17-Nov-02,SO48621,360,13129,9,1,1
29-Dec-15,17-Nov-02,SO48715,375,23107,9,1,1
02-May-15,18-Nov-01,SO45371,310,15062,10,1,1
12-Mar-15,18-Nov-02,SO48429,352,12385,10,1,2
12-Jul-15,18-Nov-02,SO48460,371,17098,10,1,2
12-Nov-15,18-Nov-02,SO48509,354,28740,7,1,2
12-Dec-15,18-Nov-02,SO48518,381,19337,10,1,2
23-Dec-15,18-Nov-02,SO48650,373,22986,9,1,2
02-Jan-15,19-Nov-01,SO45347,342,14733,4,1,2
03-Aug-15,19-Nov-01,SO45634,314,19766,9,1,2
12-May-15,19-Nov-02,SO48446,338,27265,6,1,1
12-Jun-15,19-Nov-02,SO48455,360,12380,10,1,1
12-Jul-15,19-Nov-02,SO48474,328,26447,9,1,2
14-Dec-15,19-Nov-02,SO48548,370,16414,8,1,2
16-Dec-15,19-Nov-02,SO48574,320,15422,1,1,1
19-Dec-15,19-Nov-02,SO48600,385,18185,8,1,1
03-Feb-15,20-Nov-01,SO45589,314,19784,9,1,2
01-Oct-15,20-Nov-01,SO45129,350,11759,9,1,2
15-Jan-15,20-Nov-01,SO45161,349,25978,4,1,2
24-Jan-15,20-Nov-01,SO45218,345,25982,1,1,2
25-Jan-15,20-Nov-01,SO45225,338,14653,4,1,1
25-Feb-15,20-Nov-01,SO45495,342,25821,9,1,2
13-Mar-15,20-Nov-01,SO45657,311,11266,1,1,1
12-Jun-15,20-Nov-02,SO48454,358,12328,10,1,1
12-Jun-15,20-Nov-02,SO48452,368,14998,7,1,2
17-Dec-15,20-Nov-02,SO48579,379,13741,4,1,2
24-Dec-15,20-Nov-02,SO48665,334,20872,10,1,2
01-May-15,21-Nov-01,SO45100,326,19428,8,1,2
01-Jun-15,21-Nov-01,SO45105,312,22765,6,1,2
01-Aug-15,21-Nov-01,SO45117,342,14727,1,1,2
20-Jan-15,21-Nov-01,SO45194,313,29221,4,1,1
26-Jan-15,21-Nov-01,SO45232,310,18736,9,1,1
25-Feb-15,21-Nov-01,SO45492,330,19429,8,1,1
12-Nov-15,21-Nov-02,SO48511,362,26635,4,1,1
13-Dec-15,21-Nov-02,SO48542,360,26676,4,1,1
24-Dec-15,21-Nov-02,SO48656,336,20829,8,1,1
29-Dec-15,21-Nov-02,SO48702,377,17115,10,1,1
03-Jun-15,22-Nov-01,SO45617,311,15354,10,1,1
01-Sep-15,22-Nov-01,SO45124,313,18725,9,1,2
02-Oct-15,22-Nov-01,SO45409,312,19612,9,1,1
17-Jan-15,22-Nov-01,SO45176,313,29254,1,1,2
20-Jan-15,22-Nov-01,SO45196,311,18739,9,1,1
21-Jan-15,22-Nov-01,SO45201,312,29168,4,1,1
22-Jan-15,22-Nov-01,SO45207,312,29156,4,1,1
25-Feb-15,22-Nov-01,SO45493,320,14731,4,1,2
22-Dec-15,22-Nov-02,SO48636,324,15429,4,1,2
31-Dec-15,22-Nov-02,SO48726,383,24915,9,1,1
02-Mar-15,23-Nov-01,SO45361,312,23057,6,1,2
03-Jul-15,23-Nov-01,SO45628,314,19795,9,1,2
12-Nov-15,23-Nov-02,SO48510,354,26631,4,1,2
12-Nov-15,23-Nov-02,SO48504,340,20879,10,1,1
19-Dec-15,23-Nov-02,SO48604,354,26609,1,1,2
27-Dec-15,23-Nov-02,SO48690,360,13130,9,1,2
01-May-15,24-Nov-01,SO45102,310,29274,4,1,2
01-Aug-15,24-Nov-01,SO45116,311,29204,1,1,2
27-Jan-15,24-Nov-01,SO45236,312,18731,9,1,2
29-Jan-15,24-Nov-01,SO45245,310,18928,9,1,1
22-Feb-15,24-Nov-01,SO45470,312,28177,6,1,1
23-Mar-15,24-Nov-01,SO45725,312,14789,8,1,2
12-Dec-15,24-Nov-02,SO48529,360,26638,1,1,1
22-Dec-15,24-Nov-02,SO48635,358,28750,7,1,1
02-Mar-15,25-Nov-01,SO45362,313,19271,9,1,1
01-Aug-15,25-Nov-01,SO45120,344,11751,9,1,1
01-Dec-15,25-Nov-01,SO45144,311,19093,9,1,1
25-Jan-15,25-Nov-01,SO45228,314,18768,9,1,1
26-Feb-15,25-Nov-01,SO45507,314,19616,9,1,1
24-Dec-15,25-Nov-02,SO48664,354,13521,9,1,2
19-Mar-15,26-Nov-01,SO45700,310,11278,1,1,2
25-Mar-15,26-Nov-01,SO45744,351,11894,9,1,2
20-Dec-15,26-Nov-02,SO48620,360,20665,6,1,1
25-Dec-15,26-Nov-02,SO48670,377,13715,4,1,1
27-Dec-15,26-Nov-02,SO48683,385,17648,7,1,1
28-Dec-15,26-Nov-02,SO48699,362,13115,9,1,1
29-Dec-15,26-Nov-02,SO48711,326,15410,4,1,2
03-Aug-15,27-Nov-01,SO45632,314,14775,8,1,2
03-Sep-15,27-Nov-01,SO45638,324,14746,4,1,2
03-Sep-15,27-Nov-01,SO45639,311,19782,9,1,2
03-Sep-15,27-Nov-01,SO45640,311,19964,9,1,1
14-Jan-15,27-Nov-01,SO45151,314,29202,1,1,1
27-Jan-15,27-Nov-01,SO45235,314,29147,1,1,1
22-Feb-15,27-Nov-01,SO45467,345,11422,10,1,1
16-Mar-15,27-Nov-01,SO45681,314,19789,9,1,1
22-Mar-15,27-Nov-01,SO45717,310,11325,1,1,2
13-Dec-15,27-Nov-02,SO48539,377,22921,9,1,1
03-Feb-15,28-Nov-01,SO45587,310,11531,4,1,1
03-Feb-15,28-Nov-01,SO45592,345,11897,9,1,1
02-May-15,28-Nov-01,SO45372,348,28449,7,1,2
01-Dec-15,28-Nov-01,SO45145,314,18716,9,1,2
13-Jan-15,28-Nov-01,SO45147,312,29166,4,1,2
19-Feb-15,28-Nov-01,SO45457,313,27752,6,1,2
15-Mar-15,28-Nov-01,SO45677,348,11895,9,1,2
24-Mar-15,28-Nov-01,SO45728,313,14426,8,1,2
30-Dec-15,28-Nov-02,SO48722,369,22937,9,1,2
17-Jan-15,29-Nov-01,SO45174,313,29198,4,1,1
20-Dec-15,29-Nov-02,SO48626,334,26570,9,1,1
25-Dec-15,29-Nov-02,SO48669,328,19293,7,1,2
31-Dec-15,29-Nov-02,SO48728,354,13111,9,1,2
03-Jun-15,30-Nov-01,SO45615,342,18137,7,1,1
02-Oct-15,30-Nov-01,SO45404,310,11217,1,1,1
01-Nov-15,30-Nov-01,SO45130,313,14975,10,1,1
18-Jan-15,30-Nov-01,SO45180,311,15046,10,1,2
26-Jan-15,30-Nov-01,SO45231,314,18908,9,1,1
31-Jan-15,30-Nov-01,SO45262,313,29265,4,1,1
26-Feb-15,30-Nov-01,SO45503,314,22995,6,1,2
17-Mar-15,30-Nov-01,SO45683,311,14709,8,1,1
26-Dec-15,30-Nov-02,SO48679,352,26608,4,1,1
27-Dec-15,30-Nov-02,SO48687,352,12317,10,1,1
02-Apr-15,13-Dec-01,SO45365,313,15078,10,1,2
01-Nov-15,13-Dec-01,SO45134,314,22895,6,1,1
26-Jan-15,13-Dec-01,SO45233,344,11472,9,1,2
17-Mar-15,13-Dec-01,SO45685,322,18132,7,1,2
02-Feb-15,14-Dec-01,SO45351,313,12520,7,1,2
01-Jun-15,14-Dec-01,SO45107,312,29275,4,1,1
01-Aug-15,14-Dec-01,SO45119,314,18740,9,1,1
21-Jan-15,14-Dec-01,SO45203,314,18907,9,1,1
27-Jan-15,14-Dec-01,SO45234,328,18009,7,1,2
30-Jan-15,14-Dec-01,SO45258,340,25712,9,1,2
13-Feb-15,14-Dec-01,SO45429,310,28129,6,1,1
31-Dec-15,14-Dec-02,SO48727,360,13128,9,1,2
01-Feb-15,15-Dec-01,SO45083,312,14947,10,1,1
02-Mar-15,15-Dec-01,SO45363,312,19565,9,1,2
04-Jul-15,15-Dec-01,SO45851,312,11683,4,1,1
02-Aug-15,15-Dec-01,SO45393,312,14171,8,1,2
04-Sep-15,15-Dec-01,SO45866,310,15621,10,1,2
03-Nov-15,15-Dec-01,SO45644,350,28458,7,1,1
02-Dec-15,15-Dec-01,SO45422,310,28198,6,1,1
22-Feb-15,15-Dec-01,SO45473,310,19592,9,1,1
24-Feb-15,15-Dec-01,SO45485,312,11257,4,1,1
01-Mar-15,16-Dec-01,SO45089,351,25977,4,1,2
04-Mar-15,16-Dec-01,SO45830,314,20151,9,1,2
03-Apr-15,16-Dec-01,SO45605,311,11626,4,1,2
02-May-15,16-Dec-01,SO45376,344,11761,9,1,2
04-Sep-15,16-Dec-01,SO45862,312,14827,8,1,1
02-Nov-15,16-Dec-01,SO45416,310,28161,6,1,2
30-Jan-15,16-Dec-01,SO45253,314,29237,4,1,1
22-Feb-15,16-Dec-01,SO45471,313,29280,1,1,1
30-Mar-15,16-Dec-01,SO45773,311,19949,9,1,2
30-Mar-15,16-Dec-01,SO45774,312,11261,4,1,2
31-Mar-15,16-Dec-01,SO45778,351,26002,1,1,2
15-Apr-15,16-Dec-01,SO45906,312,20159,9,1,2
15-Apr-15,16-Dec-01,SO45908,347,11918,9,1,2
17-Jan-15,17-Dec-01,SO45178,347,11456,9,1,2
18-Mar-15,17-Dec-01,SO45699,336,14750,4,1,1
01-Feb-15,18-Dec-01,SO45086,314,18747,9,1,2
24-Jan-15,18-Dec-01,SO45223,312,18930,9,1,2
27-Feb-15,18-Dec-01,SO45508,310,12510,7,1,2
16-Mar-15,18-Dec-01,SO45678,313,11281,4,1,2
13-Apr-15,18-Dec-01,SO45893,313,23842,6,1,1
17-Apr-15,18-Dec-01,SO45922,314,23731,6,1,2
03-Apr-15,19-Dec-01,SO45604,314,11317,1,1,2
02-Jul-15,19-Dec-01,SO45387,310,11224,1,1,2
04-Nov-15,19-Dec-01,SO45873,314,11925,1,1,1
15-Jan-15,19-Dec-01,SO45162,312,18721,9,1,1
21-Jan-15,19-Dec-01,SO45199,346,29476,8,1,2
13-Feb-15,19-Dec-01,SO45425,310,15056,10,1,1
17-Apr-15,19-Dec-01,SO45923,313,11811,4,1,2
03-Jan-15,20-Dec-01,SO45585,351,11905,9,1,1
04-Jan-15,20-Dec-01,SO45816,313,11830,4,1,1
01-Apr-15,20-Dec-01,SO45099,312,29174,1,1,1
02-Mar-15,21-Dec-01,SO45359,313,11227,4,1,2
03-Apr-15,21-Dec-01,SO45603,312,11296,1,1,2
02-Oct-15,21-Dec-01,SO45407,314,29285,4,1,2
16-Feb-15,21-Dec-01,SO45446,345,25990,1,1,1
22-Feb-15,21-Dec-01,SO45476,314,19614,9,1,1
16-Mar-15,21-Dec-01,SO45680,310,23283,6,1,1
24-Mar-15,21-Dec-01,SO45733,311,11624,4,1,2
20-Apr-15,21-Dec-01,SO45938,311,11654,4,1,1
03-Mar-15,22-Dec-01,SO45594,312,11282,1,1,1
14-Feb-15,22-Dec-01,SO45432,312,14167,8,1,2
22-Feb-15,22-Dec-01,SO45472,313,19095,9,1,2
13-Mar-15,22-Dec-01,SO45659,349,26003,4,1,2
13-Mar-15,22-Dec-01,SO45663,347,11901,9,1,2
18-Mar-15,22-Dec-01,SO45693,313,15083,10,1,2
21-Mar-15,22-Dec-01,SO45715,310,19770,9,1,1
31-Mar-15,22-Dec-01,SO45777,346,11907,9,1,2
15-Apr-15,22-Dec-01,SO45899,310,11817,4,1,2
16-Apr-15,22-Dec-01,SO45916,346,11964,9,1,2
02-Apr-15,23-Dec-01,SO45370,312,19270,9,1,1
04-Apr-15,23-Dec-01,SO45834,312,11816,4,1,1
01-Sep-15,23-Dec-01,SO45122,314,29236,4,1,2
16-Jan-15,23-Dec-01,SO45167,311,18706,9,1,1
16-Jan-15,23-Dec-01,SO45171,345,11754,9,1,1
22-Feb-15,23-Dec-01,SO45474,310,19595,9,1,2
14-Apr-15,23-Dec-01,SO45895,311,11727,4,1,2
15-Apr-15,23-Dec-01,SO45904,311,20241,9,1,1
02-Jul-15,24-Dec-01,SO45388,350,25986,1,1,1
02-Oct-15,24-Dec-01,SO45406,351,25987,4,1,1
14-Jan-15,24-Dec-01,SO45154,313,18767,9,1,1
24-Mar-15,24-Dec-01,SO45734,314,11630,1,1,1
17-Apr-15,24-Dec-01,SO45917,346,11332,8,1,2
03-Nov-15,25-Dec-01,SO45647,347,25997,4,1,1
01-Dec-15,25-Dec-01,SO45141,312,29222,4,1,1
01-Dec-15,25-Dec-01,SO45143,310,29278,4,1,1
14-Jan-15,25-Dec-01,SO45152,310,29276,1,1,1
22-Jan-15,25-Dec-01,SO45205,344,28420,7,1,1
28-Jan-15,25-Dec-01,SO45241,311,29203,4,1,2
28-Jan-15,25-Dec-01,SO45243,334,25715,9,1,1
15-Feb-15,25-Dec-01,SO45444,310,19102,9,1,1
20-Apr-15,25-Dec-01,SO45943,310,20221,9,1,2
03-Jul-15,26-Dec-01,SO45624,313,11291,4,1,1
04-Jul-15,26-Dec-01,SO45858,350,11952,9,1,2
04-Jul-15,26-Dec-01,SO45850,310,11776,4,1,1
01-Oct-15,26-Dec-01,SO45126,311,12480,7,1,2
02-Nov-15,26-Dec-01,SO45410,310,14149,8,1,2
01-Dec-15,26-Dec-01,SO45142,311,22901,6,1,1
16-Jan-15,26-Dec-01,SO45166,312,19083,9,1,1
14-Mar-15,26-Dec-01,SO45667,314,19957,9,1,2
22-Apr-15,26-Dec-01,SO45956,312,19979,9,1,1
03-Apr-15,27-Dec-01,SO45607,330,25830,9,1,1
19-Feb-15,27-Dec-01,SO45458,311,19599,9,1,1
17-Mar-15,27-Dec-01,SO45687,344,26005,1,1,2
14-Feb-15,28-Dec-01,SO45435,336,20562,10,1,2
24-Feb-15,28-Dec-01,SO45486,324,14737,1,1,2
24-Feb-15,28-Dec-01,SO45484,313,23267,6,1,1
27-Apr-15,28-Dec-01,SO45987,310,11854,4,1,1
04-Oct-15,29-Dec-01,SO45868,310,14819,8,1,1
04-Dec-15,29-Dec-01,SO45878,310,12750,7,1,2
28-Feb-15,29-Dec-01,SO45512,312,11175,4,1,1
20-Mar-15,29-Dec-01,SO45704,312,14772,8,1,2
24-Mar-15,29-Dec-01,SO45731,310,11286,4,1,1
26-Apr-15,29-Dec-01,SO45982,310,19977,9,1,1
03-Oct-15,30-Dec-01,SO45642,313,11623,4,1,2
14-Jan-15,30-Dec-01,SO45157,344,11750,9,1,2
29-Jan-15,30-Dec-01,SO45247,334,25716,9,1,1
20-Apr-15,30-Dec-01,SO45937,312,14824,8,1,2
27-Apr-15,30-Dec-01,SO45989,311,12631,7,1,2
29-Apr-15,30-Dec-01,SO46003,312,11831,4,1,1
29-Apr-15,30-Dec-01,SO46007,312,20220,9,1,1
02-Feb-15,31-Dec-01,SO45354,340,19432,8,1,2
02-Apr-15,31-Dec-01,SO45369,314,19269,9,1,1
03-Dec-15,31-Dec-01,SO45653,347,11764,9,1,1
16-Jan-15,31-Dec-01,SO45165,313,22881,6,1,2
28-Feb-15,31-Dec-01,SO45514,314,28051,6,1,1
04-Jan-15,13-Feb-02,SO45818,328,14868,4,1,2
05-Jan-15,13-Feb-02,SO46116,332,14912,4,1,1
05-Jan-15,13-Feb-02,SO46115,312,12104,4,1,2
03-Jul-15,13-Feb-02,SO45622,344,28470,7,1,1
06-Aug-15,13-Feb-02,SO46444,351,12246,9,1,1
04-Dec-15,13-Feb-02,SO45887,330,14880,4,1,1
25-Mar-15,13-Feb-02,SO45741,314,19788,9,1,1
24-May-15,13-Feb-02,SO46281,347,26057,4,1,2
04-Jun-15,14-Feb-02,SO45846,314,23592,6,1,2
03-Nov-15,14-Feb-02,SO45643,310,14541,8,1,2
14-Jun-15,14-Feb-02,SO46482,346,12245,9,1,2
03-Aug-15,15-Feb-02,SO45631,350,11237,8,1,1
25-Apr-15,15-Feb-02,SO45976,314,20239,9,1,2
05-Jan-15,16-Feb-02,SO46112,312,11945,4,1,1
06-Apr-15,16-Feb-02,SO46409,313,15073,8,1,2
06-Oct-15,16-Feb-02,SO46456,346,12014,9,1,1
04-Dec-15,16-Feb-02,SO45882,312,11745,1,1,2
20-Mar-15,16-Feb-02,SO45710,310,19963,9,1,1
20-Mar-15,16-Feb-02,SO45709,313,19793,9,1,2
28-Apr-15,16-Feb-02,SO45996,312,11839,4,1,2
30-Apr-15,16-Feb-02,SO46012,330,19453,8,1,2
14-Mar-15,17-Feb-02,SO45664,312,14713,8,1,1
15-Mar-15,17-Feb-02,SO45670,310,11541,1,1,2
28-Mar-15,17-Feb-02,SO45764,310,19652,9,1,2
16-Apr-15,17-Feb-02,SO45915,347,11930,9,1,1
15-May-15,17-Feb-02,SO46213,314,12050,4,1,2
16-Jun-15,17-Feb-02,SO46489,313,24666,6,1,2
06-Jan-15,18-Feb-02,SO46391,312,20995,9,1,1
05-Jul-15,18-Feb-02,SO46157,345,26056,4,1,2
05-Aug-15,18-Feb-02,SO46161,311,12819,7,1,2
06-Nov-15,18-Feb-02,SO46458,310,12771,4,1,1
13-Mar-15,18-Feb-02,SO45662,350,11906,9,1,2
15-Mar-15,18-Feb-02,SO45672,340,19438,8,1,2
19-Mar-15,18-Feb-02,SO45702,320,18131,7,1,1
18-Jun-15,18-Feb-02,SO46500,314,12208,1,1,2
03-Jun-15,19-Feb-02,SO45613,314,11522,1,1,1
04-Oct-15,19-Feb-02,SO45867,312,11772,1,1,1
26-Mar-15,19-Feb-02,SO45753,311,19966,9,1,1
26-Mar-15,19-Feb-02,SO45749,311,14797,8,1,2
28-Apr-15,19-Feb-02,SO45994,311,11774,4,1,2
22-May-15,19-Feb-02,SO46266,314,20425,9,1,1
05-Jun-15,20-Feb-02,SO46154,349,11989,9,1,1
15-Mar-15,20-Feb-02,SO45668,312,11298,4,1,2
05-Apr-15,21-Feb-02,SO46134,312,20259,9,1,2
06-May-15,21-Feb-02,SO46421,336,25949,9,1,2
06-Jun-15,21-Feb-02,SO46427,350,20182,6,1,2
05-Nov-15,21-Feb-02,SO46180,310,12084,1,1,2
05-Dec-15,21-Feb-02,SO46191,310,14956,8,1,2
24-Mar-15,21-Feb-02,SO45729,313,15087,10,1,1
13-May-15,21-Feb-02,SO46197,347,26061,4,1,1
17-May-15,21-Feb-02,SO46232,311,12058,4,1,2
23-May-15,21-Feb-02,SO46274,350,26070,4,1,2
23-May-15,21-Feb-02,SO46270,312,24309,6,1,1
26-May-15,21-Feb-02,SO46296,314,12170,4,1,2
06-Aug-15,22-Feb-02,SO46442,314,14997,8,1,1
05-Dec-15,22-Feb-02,SO46185,314,15632,10,1,2
17-Mar-15,22-Feb-02,SO45689,312,19773,9,1,1
21-Apr-15,22-Feb-02,SO45949,310,19970,9,1,2
15-May-15,22-Feb-02,SO46215,310,20429,9,1,1
06-Apr-15,23-Feb-02,SO46414,338,15006,4,1,1
03-Oct-15,23-Feb-02,SO45641,311,23306,6,1,1
28-Mar-15,23-Feb-02,SO45757,312,12561,7,1,2
31-Mar-15,23-Feb-02,SO45775,314,14207,8,1,2
21-Jun-15,23-Feb-02,SO46528,311,15063,8,1,2
06-May-15,24-Feb-02,SO46420,313,13511,7,1,2
13-Mar-15,24-Feb-02,SO45658,312,11270,4,1,2
28-Mar-15,24-Feb-02,SO45761,314,11629,4,1,1
17-May-15,24-Feb-02,SO46235,312,12151,4,1,2
18-May-15,24-Feb-02,SO46244,310,13504,7,1,1
28-May-15,24-Feb-02,SO46310,336,25938,9,1,1
15-Jun-15,24-Feb-02,SO46488,312,20628,9,1,2
06-Jul-15,25-Feb-02,SO46433,312,20991,9,1,2
15-Mar-15,25-Feb-02,SO45671,312,11628,4,1,1
17-Mar-15,25-Feb-02,SO45690,310,19958,9,1,1
20-Apr-15,25-Feb-02,SO45946,350,11914,9,1,2
24-May-15,25-Feb-02,SO46283,351,26093,4,1,1
23-Jun-15,25-Feb-02,SO46545,310,24646,6,1,1
16-Mar-15,26-Feb-02,SO45682,312,19950,9,1,2
14-Apr-15,26-Feb-02,SO45896,311,12632,7,1,2
27-Apr-15,26-Feb-02,SO45985,314,11708,4,1,2
30-Apr-15,26-Feb-02,SO46022,346,11968,9,1,2
30-Apr-15,26-Feb-02,SO46016,312,11885,4,1,1
23-May-15,26-Feb-02,SO46272,311,12116,1,1,2
19-Jun-15,26-Feb-02,SO46511,313,24392,6,1,1
27-Mar-15,27-Feb-02,SO45756,313,11625,4,1,1
27-Apr-15,27-Feb-02,SO45988,314,11675,1,1,1
17-Jun-15,27-Feb-02,SO46492,312,12198,1,1,2
21-Jun-15,27-Feb-02,SO46536,311,13556,7,1,1
26-Jun-15,27-Feb-02,SO46574,348,12243,9,1,2
27-Jun-15,27-Feb-02,SO46581,314,12188,4,1,1
06-Feb-15,28-Feb-02,SO46402,313,20616,9,1,2
06-Feb-15,28-Feb-02,SO46403,314,14990,8,1,1
05-Apr-15,28-Feb-02,SO46136,312,20426,9,1,2
04-Oct-15,28-Feb-02,SO45870,349,26012,4,1,2
15-Mar-15,28-Feb-02,SO45675,340,25829,9,1,2
17-Mar-15,28-Feb-02,SO45686,346,25998,1,1,1
15-Apr-15,28-Feb-02,SO45900,312,11837,4,1,2
23-Jun-15,28-Feb-02,SO46544,311,12766,1,1,2
05-Apr-15,13-Mar-02,SO46135,313,20416,9,1,2
07-Apr-15,13-Mar-02,SO46707,336,15199,4,1,1
07-May-15,13-Mar-02,SO46714,368,13093,1,1,2
16-Apr-15,13-Mar-02,SO45912,312,23819,6,1,1
25-May-15,13-Mar-02,SO46287,312,12026,4,1,1
14-Jun-15,13-Mar-02,SO46479,310,12768,4,1,2
20-Jun-15,13-Mar-02,SO46521,310,12770,4,1,2
07-Apr-15,14-Mar-02,SO46700,381,16942,7,1,2
04-May-15,14-Mar-02,SO45842,314,11742,4,1,1
05-Oct-15,14-Mar-02,SO46176,349,11491,10,1,2
06-Nov-15,14-Mar-02,SO46461,311,20821,9,1,1
05-Dec-15,14-Mar-02,SO46190,312,15653,10,1,1
15-Apr-15,14-Mar-02,SO45898,310,23830,6,1,1
15-May-15,14-Mar-02,SO46216,314,20456,9,1,1
06-Feb-15,15-Mar-02,SO46394,314,15055,8,1,1
06-Oct-15,15-Mar-02,SO46452,349,26112,1,1,2
17-Apr-15,15-Mar-02,SO45919,312,11780,1,1,2
29-Jun-15,15-Mar-02,SO46592,313,24664,6,1,1
07-Mar-15,16-Mar-02,SO46697,371,21173,9,1,1
07-May-15,16-Mar-02,SO46710,356,11484,8,1,2
04-Jul-15,16-Mar-02,SO45852,340,18143,7,1,1
18-Apr-15,16-Mar-02,SO45927,312,11796,4,1,2
20-May-15,16-Mar-02,SO46252,313,14939,8,1,2
25-May-15,16-Mar-02,SO46289,313,12075,1,1,1
25-May-15,16-Mar-02,SO46292,313,20418,9,1,1
27-May-15,16-Mar-02,SO46302,310,12083,1,1,2
17-Jun-15,16-Mar-02,SO46496,312,20627,9,1,1
19-Jun-15,16-Mar-02,SO46513,313,24418,6,1,1
26-Jun-15,16-Mar-02,SO46573,314,13555,7,1,1
29-Jun-15,16-Mar-02,SO46593,314,12912,1,1,1
07-Mar-15,17-Mar-02,SO46695,358,20208,6,1,1
05-May-15,17-Mar-02,SO46144,350,26094,4,1,1
06-Dec-15,17-Mar-02,SO46474,342,25944,9,1,2
06-Jul-15,18-Mar-02,SO46436,347,12337,9,1,2
05-Aug-15,18-Mar-02,SO46169,313,12094,4,1,2
06-Aug-15,18-Mar-02,SO46443,314,15662,10,1,1
17-Apr-15,18-Mar-02,SO45921,312,11798,1,1,1
13-May-15,18-Mar-02,SO46196,310,12109,1,1,2
17-May-15,18-Mar-02,SO46237,312,12843,7,1,2
21-May-15,18-Mar-02,SO46263,310,12834,7,1,1
13-Jun-15,18-Mar-02,SO46476,350,26110,1,1,1
21-Jun-15,18-Mar-02,SO46530,313,24671,6,1,1
06-Jul-15,19-Mar-02,SO46429,345,11428,8,1,1
07-Nov-15,19-Mar-02,SO46764,360,26238,4,1,1
06-Dec-15,19-Mar-02,SO46468,311,24431,6,1,1
06-Dec-15,19-Mar-02,SO46464,310,12885,4,1,2
15-Apr-15,19-Mar-02,SO45909,349,11947,9,1,1
23-Apr-15,19-Mar-02,SO45960,314,11671,4,1,1
30-Apr-15,19-Mar-02,SO46010,348,11488,10,1,2
13-May-15,19-Mar-02,SO46194,313,11939,4,1,2
13-May-15,19-Mar-02,SO46198,344,26089,4,1,2
29-Jun-15,19-Mar-02,SO46597,348,12039,9,1,1
05-Jun-15,20-Mar-02,SO46149,311,12120,1,1,2
28-Apr-15,20-Mar-02,SO45998,342,25918,9,1,1
17-May-15,20-Mar-02,SO46236,350,12001,9,1,2
14-Jun-15,20-Mar-02,SO46480,347,26114,4,1,2
17-Jun-15,20-Mar-02,SO46494,313,20983,9,1,2
24-Jun-15,20-Mar-02,SO46557,310,12904,4,1,1
27-Jun-15,20-Mar-02,SO46580,310,12187,4,1,2
13-Jul-15,20-Mar-02,SO46786,354,26201,4,1,2
07-Nov-15,21-Mar-02,SO46765,332,15191,4,1,1
29-Jun-15,21-Mar-02,SO46590,312,24501,6,1,1
07-Jul-15,22-Mar-02,SO46732,385,13992,4,1,2
07-Oct-15,22-Mar-02,SO46751,377,12934,4,1,2
06-Nov-15,22-Mar-02,SO46462,345,12013,9,1,1
07-Dec-15,22-Mar-02,SO46772,375,13161,1,1,1
21-Apr-15,22-Mar-02,SO45952,347,11969,9,1,1
23-Apr-15,22-Mar-02,SO45963,310,20238,9,1,1
25-Apr-15,22-Mar-02,SO45971,345,11335,8,1,1
13-May-15,22-Mar-02,SO46199,314,20256,9,1,2
21-May-15,22-Mar-02,SO46261,348,26075,1,1,2
20-Jun-15,22-Mar-02,SO46526,347,12253,9,1,2
05-Jan-15,23-Mar-02,SO46108,310,12018,4,1,2
06-Feb-15,23-Mar-02,SO46398,311,20992,9,1,2
27-Apr-15,23-Mar-02,SO45986,314,11743,4,1,1
20-May-15,23-Mar-02,SO46253,311,12082,4,1,2
18-Jun-15,23-Mar-02,SO46498,313,12881,4,1,2
30-Jun-15,23-Mar-02,SO46600,334,19027,7,1,2
30-Jun-15,23-Mar-02,SO46602,312,20823,9,1,2
15-Jul-15,23-Mar-02,SO46802,336,15188,1,1,1
06-Feb-15,24-Mar-02,SO46395,346,11496,10,1,2
07-Mar-15,24-Mar-02,SO46692,369,13208,4,1,2
07-Jun-15,24-Mar-02,SO46727,370,21002,9,1,1
04-Aug-15,24-Mar-02,SO45860,312,23829,6,1,2
20-Apr-15,24-Mar-02,SO45944,312,20225,9,1,1
23-Jun-15,24-Mar-02,SO46550,350,26097,4,1,2
25-Jun-15,24-Mar-02,SO46567,313,12707,1,1,2
04-Sep-15,25-Mar-02,SO45864,311,19968,9,1,2
06-Dec-15,25-Mar-02,SO46467,314,12180,1,1,1
25-Apr-15,25-Mar-02,SO45975,324,14755,4,1,1
30-Apr-15,25-Mar-02,SO46019,340,14752,4,1,1
27-May-15,25-Mar-02,SO46305,311,14952,8,1,1
07-Apr-15,26-Mar-02,SO46703,336,20576,10,1,1
07-May-15,26-Mar-02,SO46716,375,25046,6,1,1
07-Aug-15,26-Mar-02,SO46740,379,12980,1,1,2
06-Sep-15,26-Mar-02,SO46445,312,12772,1,1,2
18-Jun-15,26-Mar-02,SO46505,347,12241,9,1,2
19-Jun-15,26-Mar-02,SO46520,312,24491,6,1,1
25-Jun-15,26-Mar-02,SO46568,312,12761,1,1,2
05-Jan-15,27-Mar-02,SO46118,314,20611,9,1,2
06-Mar-15,27-Mar-02,SO46407,342,27026,6,1,1
05-Jun-15,27-Mar-02,SO46150,336,20569,10,1,1
06-Jun-15,27-Mar-02,SO46422,311,12884,4,1,2
05-Aug-15,27-Mar-02,SO46160,351,11412,8,1,2
20-Apr-15,27-Mar-02,SO45940,313,20244,9,1,2
